Mixture,CD14_positive_monocyte,CD16_positive_monocyte,CD4_positive_alpha_beta_T_cell,CD56bright_natural_killer_cell,CD56dim_natural_killer_cell,CD8_positive_alpha_beta_T_cell,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,macrophage_m0,macrophage_m1,macrophage_m2,memory_B_cell,myeloid_dendritic_cell,naive_B_cell,neutrophil,plasma_cell,plasmacytoid_dendritic_cell,P-value,Correlation,RMSE
356_28,0.0800725370246138,0,0.441855462107032,0.0612536050229648,0,0.0302104652407214,0,1.66129228272813e-05,0,0,0,0,0,0.0310881198151329,0,0,0.135902050000179,0.215416579915277,0,0.00418456795125158,0,0.839164767606112,0.675526839213768
357_28,0.126597691703231,0.00711420298314349,0.41313973019758,0.103304659442519,0,0.0262191940930898,0,0,0,0,0,0,0,0.0310003780136975,0,0,0.0950315276632753,0.182717595380644,0,0.0148750205228196,0,0.845868852502222,0.671006505761096
359_28,0.120238446570266,0,0.339559444275908,0.0645494485942096,0,0.0972253537672838,0,0,0,0,0.0110967870998549,0,0,0.0362050419864482,0,0,0.0628359090755131,0.26285439502274,0,0.00543517360777672,0,0.851121163672837,0.658850656289952
362_28,0.109857380331348,0,0.373857593805645,0.10705810563331,0,0.0180926370675711,0,0.00594539250563037,0,0,0.00678977565165793,0,0,0.058482846123214,0,0,0.0937311014236787,0.222999155702645,0,0.00318601175530061,0,0.857471151892887,0.663073812774628
364_28,0.0441908273837628,0.0297895121766195,0.339314172912085,0.117535493365351,0,0.0384195765440785,0,0.0111149318458803,0.0154171152974536,0,0,0,0.00105389185836724,0.0397883291877928,0.00067186333660891,0,0.0490448623441645,0.312725883416341,0,0.000933540331494843,0,0.858827719692966,0.661553346465611
365_28,0.0643329067581965,0,0.358406527277105,0.0810217406658018,0,0.0345047247169397,0,0.00471160805406387,0,0,0,0,0,0.0354321360894074,0,0,0.0828410714922631,0.323696280619013,0,0.0150530043272097,0,0.83522699294498,0.683262516526074
371_28,0.134434928312165,0,0.365056670078566,0.0673403587689238,0,0.0131903645554843,0,0.00601670077620124,0.00244304092303851,0,0,0,0,0.0189899481835389,0,0,0.105490959141808,0.280094288922297,0,0.00694274033797598,0,0.815006125816219,0.684789928129452
372_28,0.107200874615849,0.00761736587540826,0.288320756115838,0.0893252833718265,0,0.0368380907363171,0.000198308701136597,0.000384450331902704,0,0,0,0,0,0.0350180399346167,0,0,0.0858853563627043,0.330128499849548,0,0.0190829741048531,0,0.825503022514054,0.679470439948734
373_28,0.0471286451764045,0.0380479311061357,0.41666037627438,0.113136008826565,0,0.0640710005098111,0,0.00347901471283838,0,0,0,0,0,0.0252538418786444,0,0,0.130281053616372,0.14248941482608,0,0.0194527130727698,0,0.78919316911372,0.70563866163112
375_28,0.0865480962834232,0.0181180324800996,0.286974315967174,0.0995620103410313,0,0.0156414282197166,0,0.000735626292961777,0,0,0,0,0,0.0774725056918399,0,0,0.0939752080983204,0.31148080191405,0.0010850827087034,0.00840689200267953,0,0.810522033873984,0.683622328360322
378_28,0.0892882837536372,0,0.289993900715828,0.123361909760705,0,0.0496951211151964,0,0.00537275701955933,0,0,0,0,0,0.076343428427922,0,0,0.0337921515308404,0.316448810016522,0.000598269311182178,0.0151053683486075,0,0.819049130364022,0.684945189362212
380_28,0.0991306905753278,0.0190034902618104,0.316103923454598,0.128806080828402,0,0.0392645776433309,0.00395597527550549,0.00907218723242894,0,0,0.00756462583962193,0,0.0123553530440435,0.0293831621278468,0,0,0.0647022580023747,0.2638343294154,0,0.00682334629930912,0,0.8246614988222,0.681557229454149
382_28,0.0878064051055749,0.0244034478478556,0.321214693526248,0.0501526097903111,0,0.0165477068167272,0,0.00391497016148917,0,0,0.0019213842107719,0,0,0.0561382703925861,0,0,0.133777522000092,0.266371502870464,0,0.0377514872778809,0,0.711510224186665,0.749163051325952
383_28,0.11613862990544,0,0.420527583018956,0.0626052396110853,0,0.0171928281056724,0,0.00743963465666856,0,0,0,0,0,0.0355212891262443,0,0,0.0944641540424464,0.239116322102319,0,0.00699431943116843,0,0.859522335913743,0.658443162843808
384_28,0.152692659363931,0.00350430098875502,0.445092539163401,0.0690403710884563,0,0.0359230397928466,0,0.00167508511623043,0,0,0,0,0,0.0295476913390376,0,0,0.100465659732719,0.162058653414623,0,0,0,0.869120953180248,0.642130484574349
385_28,0.074449120533168,0.0198158798585558,0.3215680335798,0.14692318380574,0,0.0107472358388197,0,0.00889502704903817,0,0,0,0,0,0.021297357930132,0,0,0.0620284904617255,0.323752824972925,0,0.0105228459700957,0,0.850739661439334,0.672537295209194
386_28,0.0885867554660228,0,0.355587731282284,0.0859405797840113,0,0.0403634575839471,0,0.000408063377330847,0,0,0,0,0,0.0587012344908288,0,0,0.0998006370640229,0.261668609527048,0,0.00894293142450438,0,0.836067863612926,0.677412768003033
387_28,0.0905313981795496,0.0112984602684521,0.325471505208706,0.0986654670282654,0,0.0479155958877924,0,0.000318034572418899,0,0,0,0,0.00142916177107251,0.0510401844870965,0,0,0.0922009643545377,0.272655015717026,0,0.00847421252508238,0,0.84181283959388,0.670702968764146
393_28,0.0575814617182225,0,0.413941080474811,0.0545378652814863,0,0.0438457686653729,0,0,0,0,0.00153001473518373,0,0,0.0443954132491742,0,0,0.112858948088958,0.268058752693522,0,0.00325069509326994,0,0.827644562223281,0.683590408509896
396_28,0.0576218749293933,0.015820656337531,0.326857339946177,0.107656422552106,0,0.0898272509430259,0,0.00433326799064912,0,0,0,0,0,0.0271476675577735,0,0,0.164138481663114,0.206324286796738,0,0.000272751283491732,0,0.81768879332836,0.68639220865971
397_28,0.0971596624424823,0,0.47655689920186,0.077491287946879,0,0.0536262672174763,0,0.00463053540919891,0,0,0,0,0,0.029305426357412,0,0,0.114374240601667,0.146855680823025,0,0,0,0.836350504673422,0.67310895699002
400_28,0.134780459550696,0.00848319548246355,0.458939903020481,0.0967946904002245,0,0.0281242775744631,0,0,0.0110466588693174,0,0,0,0,0.0314804383129463,0,0,0.122687015063092,0.0923703616044733,0,0.015293000121844,0,0.863603110500508,0.65275929660864
402_28,0.0551624820325617,0.0289036136615077,0.523875513422092,0.0768881266968111,0,0.0597973284254483,0,0,0,0,0,0,0,0.053693694981511,0,0,0.0704547018265665,0.118617705326987,0,0.012606833626515,0,0.813355924997281,0.683142809186358
403_28,0.0728546913327567,0.00609617752992908,0.381502693281924,0.0766529345268678,0,0.0205359808403158,0,0,0.0181527821377757,0,0.00013675994047596,0,0,0.0214590100898165,0,0,0.172134249852065,0.227527386569713,0,0.00294733389836136,0,0.839586353760049,0.675901227744407
405_28,0.101949333155795,0,0.40095990576799,0.0797206950587175,0,0.0540470125056609,0,0.00503803214267204,0.0448438472673166,0,0,0,0,0.0188228083926601,0,0,0.136321727188184,0.158296638521003,0,0,0,0.867691551540168,0.656716925693463
407_28,0.103762830132119,0.00231796200686059,0.398587337684022,0.0690267608706653,0,0.0829141981344268,0,0,0,0,0,0,0,0.0289186548850338,0,0,0.124788742560126,0.189683513726746,0,0,0,0.873789265162867,0.645130961817279
410_28,0.119410180022513,0,0.345529712728114,0.0694067002480254,0,0.0339904727897654,0,0.00521357745849754,0.0541731658910467,0,0,0,0,0.0349765494046506,0,0,0.115063963269285,0.218822492996734,0,0.00341318519136901,0,0.872501699754814,0.651533077952115
411_28,0.119836738558733,0.000734126850011576,0.414046490250884,0.114529302916867,0,0.0485402957321654,0,0,0.000767804006676528,0,0,0,0,0.0241941072545711,0,0,0.152788389890072,0.113314559072195,0,0.0112481854678243,0,0.811585373129654,0.691061454866022
412_28,0.0848593556558524,0,0.392286831248041,0.076469094728966,0,0.0560633320640897,0,0.00276946259630864,0,0,0,0,0,0.0519153317522001,0,0,0.0647106827941036,0.264006697662124,0,0.00691921149831429,0,0.818481399394003,0.687894211230693
416_28,0.137273837610816,0,0.453838565429534,0.0580994829832651,0,0.0333907607221077,0,0.00723590847345172,0,0,0,0,0,0.0378117331061558,0,0,0.107160097760338,0.165189613914332,0,0,0,0.869382619504186,0.643657232680425
418_28,0.0439155095529147,0.0425918859867349,0.316488711044457,0.112351308925758,0,0.0246924497884187,0,0.000551787198553392,0,0,0,0,0,0.0741483951272578,0,0,0.0776870144454654,0.289280231104206,0.000892217434359374,0.017400489391875,0,0.791908817654478,0.700385603839925
420_28,0.0646278646314832,0.0405960962147526,0.361228680556259,0.0856897856210277,0,0.0682437274667497,0,0.00872511761786655,0,0,0,0,0,0.0458174050681925,0.0107154384092214,0,0.0611202170679072,0.253235667346541,0,0,0,0.834713879959516,0.667013901330795
422_28,0.0691728777302057,0.0308744983286465,0.335490761042537,0.0837433521785271,0,0.0590963930610935,0,0.00413030162903527,0.0155963454337936,0,0,0,0,0.0582210346569602,0,0,0.140517987022689,0.187994702788078,0.000292121011699316,0.014869625116735,0,0.76276679171097,0.717618843364667
424_28,0.0619493854501589,0.043069614955491,0.341526214069428,0.1182010311997,0,0.0466667882176198,0,0.00920062964846993,0,0,0,0,0,0.0538047338058062,0,0,0.0829543663577369,0.228525276644781,0,0.0141019596508077,0,0.811583289973455,0.688490599660896
430_28,0.0794345990354797,0.0123303717645643,0.420865455420305,0.12194384637382,0,0.0364104536557595,0,0.00262236838355515,0,0,0,0,0,0.0263086309807231,0,0,0.148612478369042,0.146744095791262,0.00107244063055596,0.00365525959493225,0,0.806884791726664,0.696761886570537
431_28,0.0812978084416555,0.00237736123586497,0.424873785576401,0.0834243049977963,0,0.0644510134626686,0,0.00448028312603181,0,0,0.00211407398491983,0,0,0.038238075680031,0,0,0.14056486245528,0.15817843103935,0,0,0,0.868075658261439,0.651913274425399
436_28,0.0597042689569257,0.00139151105380118,0.338016352840267,0.0811828277642841,0,0.0249087441068294,0.000158659945152152,0,0.00256472721966669,0,0,0,0,0.0526617879340876,0,0,0.10621239219255,0.319727291470437,0,0.0134714365159996,0,0.82131645099209,0.690016785188711
438_28,0.0252286277471717,0,0.475318682472749,0.0798890361486945,0,0.128428667379705,0,0,0.00744990813674644,0,0,0.00295113075233926,0,0.00582337709837869,0,0,0.229865032472911,0.0306111983745697,0,0.0144343394167352,0,0.794289637155539,0.680381958533441
439_28,0.0508373613600374,0.0258759815119703,0.429866672878234,0.0892644675938407,0,0.104788848880064,0,0.00512624686510247,0,0,0,0.0012778015207643,0,0.0173878873147743,0,0,0.117992856205598,0.137078758592619,0.00529211090875781,0.015211006368238,0,0.799834485449372,0.695533281495236
440_28,0.0996299490216503,0.0221480574181014,0.390599266971414,0.153193469385816,0,0.0445406575030609,0,0.00519920340473631,0.00455007897739609,0,0,0,0,0.0293124779004034,0,0,0.147043675403084,0.0976556490343795,0,0.00612751497995948,0,0.841901312302415,0.669980881709573
442_28,0.0444421592435039,0.013296397052299,0.403270159607768,0.080130310696204,0,0.0249899720497548,0,0.00101277080321534,0,0,0,0.000160337387337605,0,0.0207777870795666,0,0,0.128639670396693,0.274093764130511,0,0.00918667155314641,0,0.80663120447844,0.701369858406084
445_28,0.0337880095349818,0.0122767920268104,0.327169767866075,0.0782891291696002,0,0.103909263518306,0.000541109552059196,0,0.0352792241967324,0,0,0,0,0.0300160126637315,0,0,0.194162441520858,0.159366010566042,0,0.0252022393848043,0,0.706874071379369,0.755222718037094
446_28,0.0563460124033773,0.0514412555984671,0.321175348206718,0.080214519460317,0,0.0605206306723525,0,0.00986811830206242,0,0,0,0,0,0.0478970196640566,0,0,0.183387172739249,0.17248244441517,0.00265974257036687,0.0140077359678631,0,0.769310580199854,0.706032510481861
450_28,0.195030514767539,0,0.30996223620869,0.0825881782928886,0,0.0253617530445514,0.000548268984246392,0.00291848750193193,0,0,0,0,0,0.0148195273944918,0,0,0.11954993232303,0.234344565647936,0,0.0148765358346948,0,0.842013249752716,0.657182139655219
452_28,0.055924219782846,0,0.423035315165406,0.100866571942413,0,0.056129746099123,0,0.000659041880480663,0.0143663315959614,0,0,0,0,0.0179026252625295,0,0,0.14778520697288,0.176332037405473,0,0.00699890389288698,0,0.848905604327459,0.675831075453058
454_28,0.0503862450432061,0,0.374700889238153,0.0594909888616621,0,0.0250993449701854,0,0.00166090713357713,0,0,0,0,0,0.0529677795076707,0,0,0.0989823840855944,0.333703541383247,0,0.0030079197767044,0,0.814256908182935,0.690740873559441
458_28,0.117417820499487,0.0448245742200068,0.344607932540834,0.0714261996211697,0,0.0298633347634004,0,0,0,0,0,0,0,0.0519182945248014,0,0,0.107971262488027,0.21718782210855,0,0.0147827592337248,0,0.806523009832996,0.677752716734277
459_28,0.0693907865828359,0,0.428995737040719,0.0827040036210316,0,0.0210208015869352,9.45564873680715e-05,0,0,0,0,0,0,0.0403945116784052,0,0,0.0666681196114051,0.272173353493111,0.000201867124954567,0.0183562627732347,0,0.783587537735772,0.717554005529998
469_28,0.0951638663562628,0.0157860098977683,0.373735668572618,0.104892026709114,0,0.0402967286668908,0,1.0607314904713e-05,0,0,0,0,0,0.0543578279877078,0,0,0.0744545801785083,0.225446738293229,0,0.0158559460229974,0,0.769184561406002,0.718473552221418
473_28,0.0828484968241807,0,0.374205993002099,0.0565250232509291,0,0.0889147518521522,0,0.000650182154869798,0,0,0,0,0,0.04200896941245,0,0,0.152713572032914,0.197119789121583,0,0.00501322234882187,0,0.859681688580556,0.65467251794755
477_28,0.0705347389068357,0.015672294031979,0.35949279750652,0.111617321329484,0,0.0698399841398615,0,0.00555108611412934,0.00081757649464234,0,0,0,0,0.0292265228835904,0.0168522849591235,0,0.0754622113029073,0.244933182330927,0,0,0,0.837719952136587,0.678331002481912
